Time,Close,Volume,Open,High,Low
2015.3.18,375.14,2645003,369.97,375.99,366.7
2015.3.17,371.92,2036686,371.11,374.5,369.64
2015.3.16,373.35,2352852,370.38,373.94,366.72
2015.3.13,370.58,2610510,371.52,373.99,366.68
2015.3.12,374.24,2809715,368.82,375.5,367.52
2015.3.11,366.37,2490279,370.61,373.35,366.26
2015.3.10,369.51,3111285,377.45,377.77,369.18
2015.3.9,378.56,2311182,378.4,379.33,375.28
2015.3.6,380.09,2625962,385.52,387,378.88
2015.3.5,387.83,2688444,385.61,388.42,383.89
2015.3.4,382.72,2255869,385.71,387.9,382.19
2015.3.3,384.61,1945787,383.95,386.1,381.6
2015.3.2,385.66,2134110,380.85,385.9,379.48
2015.2.27,380.16,2523659,384,385.99,379.79
2015.2.26,384.8,2684823,384.07,389.37,383.28
2015.2.25,385.37,3167481,377.27,387.85,376.54
2015.2.24,378.59,1920509,378.65,380.48,376.16
2015.2.23,380.14,2175306,383.44,384.54,378
2015.2.20,383.66,3219724,378.62,383.7,375.84
2015.2.19,379,2948520,373.49,381.88,373.43
2015.2.18,373.37,2648954,373.78,376.74,372.85
2015.2.17,375.43,3662187,377.72,379.99,372.67
2015.2.13,381.83,3472891,378.41,383,377.01
2015.2.12,377.17,2790630,375.1,378.51,373.15
2015.2.11,375.14,2785533,371.23,377.1,371.1
2015.2.10,373,2286489,371.19,374.3,368.51
2015.2.9,370.56,2675316,371,374.41,367.2
2015.2.6,374.28,3888587,374.87,375.99,371.01
2015.2.5,373.89,7243644,366,378.8,365.9
2015.2.4,364.75,4167409,358.38,367.5,358.23
2015.2.3,363.55,6209015,360.29,367.82,360.21
2015.2.2,364.47,10222230,350.05,365,350.01
2015.1.30,354.53,23846720,346.32,359.5,340.74
2015.1.29,311.78,8067441,304.73,312.8,299.33
2015.1.28,303.91,3057997,309.81,311.51,303.8
2015.1.27,306.75,2917710,306.3,310.24,302.63
2015.1.26,309.66,3168827,311.82,313,307.52
2015.1.23,312.39,4476045,308.08,316.93,307.72
2015.1.22,310.32,5338530,300,312.25,300
2015.1.21,297.25,10060450,289.64,306,287.26
2015.1.20,289.44,3065857,292.59,293.36,286.39
2015.1.16,290.74,3476787,286.28,290.79,285.25
2015.1.15,286.95,4410629,294,296,286.82
2015.1.14,293.27,5493402,291.93,295.91,286.5
2015.1.13,294.74,4135336,297.48,301.5,293.23
2015.1.12,291.41,3406438,297.56,298.51,289.28
2015.1.9,296.93,2589914,301.48,302.87,296.68
2015.1.8,300.46,3087475,300.32,303.14,296.11
2015.1.7,298.42,2630671,297.5,301.28,295.33
2015.1.6,295.29,3511003,302.24,303,292.38
2015.1.5,302.19,2768215,307.01,308.38,300.85
2015.1.2,308.52,2785167,312.58,314.75,306.96
2014.12.31,310.35,2048676,311.55,312.98,310.01
2014.12.30,310.3,2091432,309.91,313.94,309.34
2014.12.29,312.04,2998390,307.85,314.27,306.58
2014.12.26,309.09,2892910,305,310.78,303.81
2014.12.24,303.03,1518107,306.38,307,302.88
2014.12.23,306.29,2718349,306.98,307.49,303.25
2014.12.22,306.54,3845409,301.94,307.36,301.94
2014.12.19,299.9,8613310,296.91,301.54,295.52
2014.12.18,297.73,7704984,304.01,304.5,293.25
2014.12.17,298.88,4429917,296.37,299.67,293.03
2014.12.16,295.06,6489013,304.35,304.49,295.01
2014.12.15,306.07,3833767,308.87,310.86,302.15
2014.12.12,307.32,3159206,303.99,310.64,303.01
2014.12.11,307.36,3268194,307.89,312.64,306.01
2014.12.10,305.84,3243973,312,313.19,304.68
2014.12.9,312.5,4032614,302.99,313.64,301.14
2014.12.8,306.64,3633879,311.57,316.56,304.82
2014.12.5,312.63,3258869,316.8,316.93,310.84
2014.12.4,316.93,3293578,315.53,318.59,313.47
2014.12.3,316.5,5684164,325.73,326.77,314.36
2014.12.2,326.31,2784995,327.5,327.93,323.25
2014.12.1,326,4937256,338.12,340.64,325.93
2014.11.28,338.64,3051798,336.03,341.26,336.03
2014.11.26,333.57,1983512,333.78,334.65,331.75
2014.11.25,335.04,2560829,335.27,336.33,331.28
2014.11.24,335.64,2744717,334.78,337.39,333.6
2014.11.21,332.63,4459805,335.42,338.33,331.47
2014.11.20,330.54,3434710,324,332.67,323.33
2014.11.19,326.54,3273627,327.25,328.4,324.02
2014.11.18,324.93,3539161,323.99,329.56,323.25
2014.11.17,323.05,4774065,326.44,328,318.03
2014.11.14,327.82,8874017,317.12,332.88,316.4
2014.11.13,316.48,3673404,312,317.89,311.51
2014.11.12,311.51,2181448,310.75,312.58,308.79
2014.11.11,312.01,3800576,305.94,312.38,303.65
2014.11.10,305.11,2802611,300,305.8,300
2014.11.7,299.86,2643693,297.82,299.99,296.29
2014.11.6,296.64,3749179,296.69,297,292.29
2014.11.5,296.52,4671563,303.01,304,294.16
2014.11.4,302.81,3424454,303.99,304.25,300.17
2014.11.3,305.72,3240753,306.24,308.01,303.24
2014.10.31,305.46,4549267,305.15,305.72,301.5
2014.10.30,299.07,4047924,293.98,299.74,292.36
2014.10.29,294.12,4881538,299.11,299.61,293.07
2014.10.28,295.59,5553280,289.76,298,289.76
2014.10.27,289.97,5938196,285.7,290.42,285.02
2014.10.24,287.06,19785070,284.4,293.81,284
2014.10.23,313.18,8638059,313.4,316.8,311.4
2014.10.22,312.97,3124044,315.43,318.98,312.64
2014.10.21,315.33,3559258,309.9,315.64,307.07
2014.10.20,306.21,3233326,302.95,306.53,302.02
2014.10.17,303.64,4399931,307.15,309.2,302.72
2014.10.16,302.86,4729261,293.83,306.82,293.83
2014.10.15,305.97,5282651,304.35,307.9,299.1
2014.10.14,308.31,3382525,308,312.24,305.75
2014.10.13,306.45,4360893,309.87,313.2,303.47
2014.10.10,311.39,3681172,314.02,317.77,311.38
2014.10.9,315.37,3587626,321.49,322.27,314.52
2014.10.8,322.7,3450917,316.58,324.11,314.14
2014.10.7,316.98,2354960,319.43,322,316.67
2014.10.6,322.2,2286845,323.5,324.13,319.6
2014.10.3,322.74,3036577,320.36,325.16,319.53
2014.10.2,318.41,3562618,316.92,318.53,311.31
2014.10.1,317.46,3088712,322.04,322.17,315.55
2014.9.30,322.44,2635937,321.36,323.43,318.51
2014.9.29,321.82,1923889,320.5,323.75,319
2014.9.26,323.21,3635387,320.6,323.5,317.64
2014.9.25,321.93,2928653,327.99,328.54,321.4
2014.9.24,328.21,2640136,324.17,329.44,319.56
2014.9.23,323.63,2348623,322.46,327.6,321.25
2014.9.22,324.5,3109489,328.49,329.49,321.06
2014.9.19,331.32,6886162,327.6,332.76,325.57
2014.9.18,325,2576294,325.44,327.1,323.71
2014.9.17,324,4135926,327.76,328,321.52
2014.9.16,327.76,3259711,321.07,329.48,320.1
2014.9.15,323.89,3999817,330.91,331.33,319
2014.9.12,331.19,3422903,329.56,332.89,328.79
2014.9.11,330.52,2714887,329.94,333.01,326.39
2014.9.10,331.33,3792505,334.3,334.98,328.82
2014.9.9,329.75,4630850,341.61,341.76,329.18
2014.9.8,342.34,2953035,344.54,345.81,339.04
2014.9.5,346.38,2103892,346.3,346.83,342.5
2014.9.4,345.95,3952081,343.69,349.38,343.58
2014.9.3,339,1992490,342.54,343.27,337.55
2014.9.2,342.38,2325098,339.98,342.5,337.16
2014.8.29,339.04,1935571,341.76,341.82,337.68
2014.8.28,340.02,2252212,340,341.79,338.8
2014.8.27,343.18,2961440,342.09,346.67,341.34
2014.8.26,341.83,3635270,337,344.36,334.55
2014.8.25,334.02,1955360,333.21,336.77,332.71
2014.8.22,331.59,2211236,332.99,334.08,330.8
2014.8.21,332.91,1971026,336.48,336.58,332.23
2014.8.20,335.78,1810194,334.68,337.16,334.02
2014.8.19,335.13,1713724,334.87,335.81,333.01
2014.8.18,334.53,2484983,335.48,337.8,333.77
2014.8.15,333.63,3896625,334,335,328.32
2014.8.14,333.21,3415546,327.8,334.09,326.71
2014.8.13,326.28,4938152,327.6,331.72,326.14
2014.8.12,319.32,1912520,318.89,321.31,316.95
2014.8.11,318.33,2466110,318.48,320.38,316.88
2014.8.8,316.8,2705919,311.94,317.32,310.66
2014.8.7,311.45,2934804,315.21,315.88,309.66
2014.8.6,313.89,2293980,310.83,315.78,310.2
2014.8.5,312.32,2855471,313.3,314.55,310.06
2014.8.4,313.65,4196938,308.84,316.18,308.5
2014.8.1,307.06,7426529,313.69,315.83,304.59
2014.7.31,312.99,5185854,320.01,320.68,311.86
2014.7.30,322.51,3969035,321.45,322.73,318.5
2014.7.29,320,2881371,321.98,322.9,319.5
2014.7.28,320.41,5929736,324.25,324.82,316.5
2014.7.25,324.01,17841520,317.3,324.87,314.76
2014.7.24,358.61,6486896,359.98,364.85,358.52
2014.7.23,358.14,2669820,359.05,360.63,356.62
2014.7.22,360.84,2887247,355.25,362.93,355.25
2014.7.21,359.76,2278031,358.1,361.71,356.72
2014.7.18,358.66,3406759,354.4,359.68,352.08
2014.7.17,352.45,3634995,353.44,356.96,351.38
